"file","mid","description","score"
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0025.png","/m/07bs0","tennis",0.94539869
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0025.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0025.png","/m/0849l","weightlifting",0.70201981
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0025.png","/m/0h5t4","powerlifting",0.59083831
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0026.png","/m/06ntj","sports",0.97216457
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0026.png","/m/07bs0","tennis",0.95727545
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0026.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0026.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0026.png","/m/07gcy","tennis court",0.73202497
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0027.png","/m/06ntj","sports",0.9580968
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0027.png","/m/07bs0","tennis",0.95299715
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0027.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0027.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0027.png","/m/07gcy","tennis court",0.8264488
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0028.png","/m/06ntj","sports",0.97152013
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0028.png","/m/07bs0","tennis",0.95966524
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0028.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0028.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0028.png","/m/07gcy","tennis court",0.81214523
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0029.png","/m/06ntj","sports",0.97319466
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0029.png","/m/07bs0","tennis",0.959856
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0029.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0029.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0029.png","/m/07gcy","tennis court",0.80860144
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0030.png","/m/06ntj","sports",0.95058084
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0030.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0030.png","/m/07bs0","tennis",0.90912986
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0030.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0030.png","/m/07gcy","tennis court",0.77994365
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0031.png","/m/06ntj","sports",0.97497231
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0031.png","/m/07bs0","tennis",0.946011
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0031.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0031.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0031.png","/m/07gcy","tennis court",0.76045418
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0032.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0032.png","/m/06ntj","sports",0.72177589
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0032.png","/m/07bs0","tennis",0.69098717
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0032.png","/m/09qf5","winter sport",0.66666627
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0032.png","/m/03qpft","podium",0.51238853
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0001.png","/m/06ntj","sports",0.98558539
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0001.png","/m/0849l","weightlifting",0.67615575
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0002.png","/m/06ntj","sports",0.97445154
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0002.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0002.png","/m/07bs0","tennis",0.72284728
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0003.png","/m/06ntj","sports",0.98465455
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0003.png","/m/01g317","person",0.96458846
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0003.png","/m/07p82rh","human action",0.90589464
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0003.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0003.png","/m/0m931","long distance running",0.79772061
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0004.png","/m/06ntj","sports",0.97474712
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0004.png","/m/07bs0","tennis",0.96892947
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0004.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0004.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0004.png","/m/07gcy","tennis court",0.77108473
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0005.png","/m/06ntj","sports",0.98381865
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0005.png","/m/07bs0","tennis",0.97104067
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0005.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0005.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0005.png","/m/07gcy","tennis court",0.67937165
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0006.png","/m/06ntj","sports",0.98403358
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0006.png","/m/07bs0","tennis",0.9694795
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0006.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0006.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0006.png","/m/07gcy","tennis court",0.75075555
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0007.png","/m/06ntj","sports",0.98513341
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0007.png","/m/07bs0","tennis",0.97058386
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0007.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0007.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0007.png","/m/07gcy","tennis court",0.69557291
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0008.png","/m/06ntj","sports",0.94411284
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0008.png","/m/07bs0","tennis",0.89899677
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0009.png","/m/02xhr73","tennis player",0.9375
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0009.png","/m/07bs0","tennis",0.92656976
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0009.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0009.png","/m/01445t","athlete",0.87630814
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0009.png","/m/01pvc5","jockey",0.75035071
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0010.png","/m/06ntj","sports",0.97107375
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0010.png","/m/07bs0","tennis",0.96923268
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0010.png","/m/02xhr73","tennis player",0.9375
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0010.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0010.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0011.png","/m/07bs0","tennis",0.96965855
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0011.png","/m/06ntj","sports",0.943699
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0011.png","/m/02xhr73","tennis player",0.9375
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0011.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0011.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0012.png","/m/06ntj","sports",0.98335451
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0012.png","/m/07bs0","tennis",0.9703446
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0012.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0013.png","/m/06ntj","sports",0.98482323
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0013.png","/m/07bs0","tennis",0.9678086
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0013.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0013.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0013.png","/m/07gcy","tennis court",0.67512542
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0014.png","/m/06ntj","sports",0.98401296
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0014.png","/m/07bs0","tennis",0.96869171
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0014.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0014.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0014.png","/m/07gcy","tennis court",0.7274943
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0015.png","/m/06ntj","sports",0.984419
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0015.png","/m/07bs0","tennis",0.96844906
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0015.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0015.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0015.png","/m/07gcy","tennis court",0.65034604
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0016.png","/m/06ntj","sports",0.9833045
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0016.png","/m/07bs0","tennis",0.96950728
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0016.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0016.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0016.png","/m/07gcy","tennis court",0.67229122
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0017.png","/m/06ntj","sports",0.98422539
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0017.png","/m/07bs0","tennis",0.96989471
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0017.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0017.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0017.png","/m/07gcy","tennis court",0.64351356
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0018.png","/m/06ntj","sports",0.98526323
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0018.png","/m/07bs0","tennis",0.97010261
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0018.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0018.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0018.png","/m/07gcy","tennis court",0.5333249
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0019.png","/m/06ntj","sports",0.98496109
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0019.png","/m/07bs0","tennis",0.9692179
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0019.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0019.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0019.png","/m/07gcy","tennis court",0.63975495
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0020.png","/m/06ntj","sports",0.98543829
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0020.png","/m/07bs0","tennis",0.9710952
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0020.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0020.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0020.png","/m/07gcy","tennis court",0.59102374
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0021.png","/m/06ntj","sports",0.98429334
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0021.png","/m/07bs0","tennis",0.9716506
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0021.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0021.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0021.png","/m/07gcy","tennis court",0.61704731
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0022.png","/m/06ntj","sports",0.98519677
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0022.png","/m/07bs0","tennis",0.97103947
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0022.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0022.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0022.png","/m/07gcy","tennis court",0.64268345
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0023.png","/m/06ntj","sports",0.98541582
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0023.png","/m/07bs0","tennis",0.97152293
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0023.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0023.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0024.png","/m/06ntj","sports",0.9820838
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0024.png","/m/07bs0","tennis",0.96955395
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0024.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0024.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0024.png","/m/07gcy","tennis court",0.72443426
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0025.png","/m/06ntj","sports",0.9837988
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0025.png","/m/07bs0","tennis",0.96724719
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0025.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0025.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0025.png","/m/07gcy","tennis court",0.66461217
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0026.png","/m/06ntj","sports",0.98211443
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0026.png","/m/01g317","person",0.96355927
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0026.png","/m/020m7t","ball game",0.92856675
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0026.png","/m/07p82rh","human action",0.90001649
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0026.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0027.png","/m/06ntj","sports",0.97777379
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0027.png","/m/07bs0","tennis",0.9238289
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0027.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0027.png","/m/0dshv_","padel",0.50311697
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0028.png","/m/06ntj","sports",0.95472842
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0028.png","/m/08fgwk","contact sport",0.81818181
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0028.png","/m/0dzf4","arm",0.74492639
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0028.png","/m/05kc29","combat sport",0.72727275
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0028.png","/m/03fyrh","greco roman wrestling",0.56278169
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0029.png","/m/06ntj","sports",0.98568952
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0029.png","/m/07bs0","tennis",0.92039996
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0029.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0030.png","/m/06ntj","sports",0.97625315
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0030.png","/m/02xhr73","tennis player",0.9375
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0030.png","/m/01g317","person",0.93103355
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0030.png","/m/07bs0","tennis",0.89560664
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0030.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0031.png","/m/06ntj","sports",0.98516721
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0031.png","/m/01g317","person",0.94837934
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0031.png","/m/02xhr73","tennis player",0.93612039
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0031.png","/m/07bs0","tennis",0.92015725
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0031.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0032.png","/m/06ntj","sports",0.98079139
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0032.png","/m/07bs0","tennis",0.96955609
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0032.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0032.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0032.png","/m/07gcy","tennis court",0.72115189
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0033.png","/m/06ntj","sports",0.98462677
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0033.png","/m/07bs0","tennis",0.97052169
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0033.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0033.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0033.png","/m/0bmgjqz","sport venue",0.60334074
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0034.png","/m/06ntj","sports",0.98519665
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0034.png","/m/07bs0","tennis",0.9715355
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0034.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0034.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0034.png","/m/07gcy","tennis court",0.55279475
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0035.png","/m/06ntj","sports",0.98538667
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0035.png","/m/07bs0","tennis",0.97142017
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0035.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0035.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0035.png","/m/07gcy","tennis court",0.648424
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0036.png","/m/06ntj","sports",0.98260278
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0036.png","/m/07bs0","tennis",0.97145069
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0036.png","/m/020m7t","ball game",0.9285714
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0036.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0036.png","/m/07gcy","tennis court",0.59117258
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0037.png","/m/06ntj","sports",0.98556989
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0037.png","/m/01g317","person",0.92570382
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0037.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0037.png","/m/07p82rh","human action",0.84771043
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0037.png","/m/07bs0","tennis",0.82278895
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0038.png","/m/06ntj","sports",0.95909083
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0038.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0038.png","/m/07bs0","tennis",0.54769939
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0038.png","/m/0m931","long distance running",0.53539813
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0039.png","/m/06ntj","sports",0.97167462
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0039.png","/m/07bs0","tennis",0.96959317
