"file","mid","description","score","boundingPoly.x1","boundingPoly.x2","boundingPoly.x3","boundingPoly.x4","boundingPoly.y1","boundingPoly.y2","boundingPoly.y3","boundingPoly.y4"
"2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0085.png","/m/011_65","Emirates",0.6014396,396,682,682,396,118,118,258,258
"2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0086.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0087.png",NA,"Australian Open",0.19051491,167,188,188,167,378,378,401,401
"2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0088.png",NA,"Australian Open",0.20705694,167,188,188,167,378,378,401,401
"2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0089.png","/m/0gf7xp","Head",0.1858156,508,544,544,508,364,364,383,383
"2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0090.png",NA,"Head",0.16924204,515,552,552,515,382,382,407,407
"2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0091.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0092.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0093.png","/m/0g_rk1","Medibank",0.21270111,18,169,169,18,292,292,339,339
"2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0093.png",NA,"Australian Open",0.20675141,37,87,87,37,48,48,139,139
"2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0094.png","/m/0g_rk1","Medibank",0.29957855,10,189,189,10,299,299,366,366
"2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0094.png","/m/0p58j","Australian Open Tennis Tournament",0.19678976,37,113,113,37,74,74,138,138
"2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0095.png","/m/0g_rk1","Medibank",0.30217507,24,223,223,24,325,325,367,367
"2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0095.png","/m/0p58j","Australian Open Tennis Tournament",0.21151167,50,113,113,50,78,78,147,147
"2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0096.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0097.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0098.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0099.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0100.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0101.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0102.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0103.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0001.png","/m/011_65","Emirates",0.58615,662,790,790,662,206,206,252,252
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0001.png",NA,"ANZ",0.42959827,246,594,594,246,215,215,252,252
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0001.png","/g/11b7ch06x1","Kia",0.41231784,43,154,154,43,209,209,255,255
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0002.png","/m/011_65","Emirates",0.5581038,649,789,789,649,194,194,245,245
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0002.png","/m/028blc0","ANZ",0.40272921,202,339,339,202,207,207,246,246
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0003.png","/m/0p58j","Australian Open",0.43728885,30,113,113,30,44,44,162,162
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0003.png","/m/03s14w","ANZ",0.41999421,363,599,599,363,23,23,120,120
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0004.png","/m/0p58j","Australian Open Tennis Tournament",0.49057618,30,109,109,30,71,71,163,163
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0005.png","/m/0p58j","Australian Open Tennis Tournament",0.4188835,37,109,109,37,68,68,140,140
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0006.png","/m/0p58j","Australian Open Tennis Tournament",0.38218957,37,109,109,37,48,48,143,143
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0007.png","/m/0p58j","Australian Open Tennis Tournament",0.39186603,36,129,129,36,68,68,154,154
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0008.png",NA,"Australian Open Tennis Tournament",0.14563201,51,70,70,51,69,69,102,102
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0009.png","/m/0p58j","Australian Open Tennis Tournament",0.25295854,37,109,109,37,47,47,143,143
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0010.png","/m/0p58j","Australian Open Tennis Tournament",0.26082844,37,113,113,37,44,44,146,146
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0011.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0012.png","/g/1hc75jtpz","Australian Open Tennis Tournament",0.18031034,31,68,68,31,71,71,142,142
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0013.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0014.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0015.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0016.png","/m/0p58j","Australian Open Tennis Tournament",0.14678012,164,187,187,164,378,378,398,398
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0017.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0018.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0019.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0020.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0021.png","/m/0p58j","Australian Open Tennis Tournament",0.25568432,41,109,109,41,98,98,140,140
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0022.png","/m/0p58j","Australian Open Tennis Tournament",0.45347077,37,109,109,37,50,50,143,143
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0023.png","/m/03s14w","ANZ",0.35427186,568,717,717,568,8,8,39,39
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0023.png","/g/11b7ch06x1","Kia",0.28282565,413,458,458,413,12,12,29,29
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0024.png","/m/03s14w","ANZ",0.34854165,568,731,731,568,6,6,34,34
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0024.png","/g/11b7ch06x1","Kia",0.27767411,413,535,535,413,11,11,31,31
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0025.png","/m/032dk1","ANZ",0.29456186,567,730,730,567,7,7,33,33
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0025.png",NA,"Kia Carland",0.20141813,270,300,300,270,15,15,31,31
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0026.png","/m/03s14w","ANZ",0.359205,568,631,631,568,8,8,34,34
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0026.png",NA,"Kia Carland",0.21289629,503,529,529,503,14,14,32,32
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0026.png",NA,"Kia Carland",0.20105027,269,300,300,269,15,15,31,31
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0027.png","/m/03s14w","ANZ",0.32369792,670,721,721,670,13,13,33,33
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0027.png",NA,"Kia Carland",0.20125756,269,300,300,269,15,15,31,31
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0028.png","/m/03s14w","ANZ",0.34543625,567,626,626,567,8,8,34,34
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0028.png","/g/11b7ch06x1","Kia",0.25362438,260,305,305,260,15,15,31,31
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0029.png","/g/1vs1p9r6","ANZ",0.34660238,568,730,730,568,7,7,34,34
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0029.png",NA,"Kia Carland",0.20089102,270,300,300,270,15,15,31,31
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0030.png","/m/0p58j","Australian Open Tennis Tournament",0.44445556,37,109,109,37,60,60,143,143
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0031.png","/m/0p58j","Australian Open Tennis Tournament",0.42670682,37,93,93,37,50,50,144,144
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0032.png","/m/0p58j","Australian Open Tennis Tournament",0.32098639,37,109,109,37,78,78,143,143
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0033.png","/m/0p58j","Australian Open Tennis Tournament",0.40318125,31,96,96,31,52,52,144,144
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0034.png","/m/0p58j","Australian Open Tennis Tournament",0.35791233,41,93,93,41,44,44,143,143
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0035.png","/m/0p58j","Australian Open Tennis Tournament",0.3823505,24,96,96,24,51,51,163,163
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0036.png","/m/011_65","Emirates",0.58606374,432,772,772,432,26,26,101,101
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0036.png","/m/023_fz","Rolex",0.4072246,149,243,243,149,175,175,206,206
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0037.png","/m/03s14w","ANZ",0.32309905,578,729,729,578,6,6,33,33
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0037.png",NA,"Kia Carland",0.1582745,351,505,505,351,14,14,32,32
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0038.png","/m/03s14w","ANZ",0.35001579,567,708,708,567,11,11,26,26
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0038.png",NA,"Kia Carland",0.21187,347,383,383,347,10,10,27,27
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0039.png","/m/03s14w","ANZ",0.30939871,567,726,726,567,7,7,37,37
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0039.png","/g/11b7ch06x1","Kia",0.22331233,267,301,301,267,9,9,29,29
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0040.png","/m/03s14w","ANZ",0.31920269,567,614,614,567,7,7,26,26
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0040.png","/g/11b7ch06x1","Kia",0.2622211,261,449,449,261,10,10,28,28
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0041.png","/m/03s14w","ANZ",0.32000494,666,709,709,666,7,7,30,30
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0041.png","/m/03d52l1","Erling HØi Nielsen",0.18902852,347,525,525,347,13,13,30,30
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0042.png","/m/0p58j","Australian Open Tennis Tournament",0.3957918,41,85,85,41,48,48,139,139
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0043.png","/m/0p58j","Australian Open Tennis Tournament",0.39375633,37,109,109,37,25,25,140,140
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0044.png","/m/017ql","ANZ",0.21649349,618,776,776,618,80,80,135,135
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0045.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0046.png",NA,"Kia Carland",0.2058249,512,611,611,512,115,115,133,133
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0047.png","/g/1q5bytdd0","Kia Carland",0.24667424,579,614,614,579,116,116,129,129
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0048.png","/m/03s14w","ANZ",0.31995103,670,734,734,670,7,7,24,24
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0048.png",NA,"Kia Carland",0.26889974,498,533,533,498,9,9,26,26
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0049.png","/m/03s14w","ANZ",0.32926831,574,635,635,574,8,8,24,24
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0049.png",NA,"Kia Carland",0.24043754,345,373,373,345,8,8,27,27
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0050.png","/m/03s14w","ANZ",0.38759083,574,636,636,574,4,4,29,29
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0050.png",NA,"Kia Carland",0.28031203,345,376,376,345,8,8,27,27
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0051.png","/m/03s14w","ANZ",0.39257762,571,635,635,571,7,7,29,29
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0051.png","/m/0ds88pm","Kia Carland",0.23293388,345,376,376,345,10,10,28,28
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0051.png",NA,"Kia Carland",0.21087615,500,528,528,500,10,10,27,27
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0052.png","/m/03s14w","ANZ",0.34964108,568,705,705,568,5,5,29,29
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0052.png",NA,"Kia Carland",0.24224678,345,376,376,345,8,8,27,27
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0053.png","/m/03s14w","ANZ",0.33095598,569,634,634,569,8,8,24,24
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0053.png","/g/11b7ch06x1","Kia",0.27431217,336,376,376,336,7,7,27,27
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0054.png","/m/03s14w","ANZ",0.34072429,664,735,735,664,13,13,29,29
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0054.png","/m/0ds88pm","Kia Carland",0.20741218,425,455,455,425,15,15,32,32
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0054.png","/g/11b7ch06x1","Kia",0.19754004,264,296,296,264,15,15,31,31
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0055.png","/m/0p58j","Australian Open Tennis Tournament",0.36057648,37,91,91,37,45,45,143,143
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0056.png","/m/0p58j","Australian Open Tennis Tournament",0.27526322,49,81,81,49,48,48,131,131
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0057.png","/m/0p58j","Australian Open Tennis Tournament",0.24926695,37,109,109,37,25,25,140,140
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0058.png","/m/0p58j","Australian Open Tennis Tournament",0.25546733,63,146,146,63,44,44,143,143
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0059.png","/m/0p58j","Australian Open Tennis Tournament",0.28833348,37,93,93,37,51,51,143,143
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0059.png","/g/11b7ch06x1","Kia",0.21076235,313,708,708,313,19,19,218,218
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0060.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0061.png","/m/0p58j","Australian Open Tennis Tournament",0.39071593,37,129,129,37,50,50,154,154
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0062.png","/m/0p58j","Australian Open Tennis Tournament",0.41141826,37,109,109,37,60,60,143,143
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0063.png","/m/03s14w","ANZ",0.30251336,568,614,614,568,12,12,27,27
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0063.png","/g/11b7ch06x1","Kia",0.25020894,261,383,383,261,10,10,30,30
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0064.png","/m/03s14w","ANZ",0.36215183,579,734,734,579,6,6,33,33
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0064.png","/g/11b7ch06x1","Kia",0.23660168,338,535,535,338,11,11,30,30
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0064.png",NA,"Kia Carland",0.21779686,427,459,459,427,15,15,28,28
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0065.png","/m/03s14w","ANZ",0.3655442,568,730,730,568,7,7,34,34
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0065.png","/g/11b7ch06x1","Kia",0.22912391,261,535,535,261,11,11,31,31
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0066.png","/m/03s14w","ANZ",0.37800884,568,730,730,568,7,7,34,34
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0066.png",NA,"Kia",0.18352035,347,377,377,347,15,15,31,31
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0066.png","/m/0ds88pm","Kia Carland",0.1830783,410,445,445,410,15,15,33,33
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0067.png","/m/0p58j","Australian Open Tennis Tournament",0.39553219,37,113,113,37,74,74,140,140
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0068.png","/m/0p58j","Australian Open Tennis Tournament",0.31133348,37,113,113,37,90,90,140,140
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0069.png",NA,"Australian Open Tennis Tournament",0.19619046,75,146,146,75,44,44,143,143
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0070.png","/m/03s14w","ANZ",0.34639028,590,764,764,590,47,47,155,155
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0071.png","/m/0115r5c2","Australian Open",0.19423212,37,60,60,37,78,78,138,138
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0072.png","/m/023_fz","Rolex",0.46499512,585,688,688,585,161,161,199,199
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0072.png","/m/0p58j","Australian Open Tennis Tournament",0.40394726,37,129,129,37,44,44,154,154
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0073.png","/m/03s14w","ANZ",0.33154312,565,725,725,565,5,5,27,27
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0073.png",NA,"Kia Carland",0.20822017,344,375,375,344,10,10,28,28
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0074.png","/m/03s14w","ANZ",0.33253941,566,629,629,566,9,9,29,29
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0074.png",NA,"Kia Carland",0.20212017,345,375,375,345,11,11,27,27
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0074.png",NA,"Kia Carland",0.19526432,494,533,533,494,6,6,23,23
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0075.png","/m/03s14w","ANZ",0.35022125,669,726,726,669,10,10,30,30
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0075.png","/g/11b7ch06x1","Kia",0.28095776,336,456,456,336,8,8,28,28
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0076.png","/m/03s14w","ANZ",0.29691929,567,625,625,567,11,11,26,26
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0076.png","/g/11b7ch06x1","Kia",0.22737075,259,299,299,259,8,8,28,28
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0077.png","/m/03s14w","ANZ",0.39414933,564,627,627,564,7,7,34,34
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0077.png","/g/11b7ch06x1","Kia",0.27953294,339,377,377,339,12,12,31,31
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0078.png","/m/03s14w","ANZ",0.354434,572,734,734,572,7,7,33,33
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0078.png","/g/11b7ch06x1","Kia",0.22936951,288,467,467,288,12,12,31,31
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0079.png","/m/0p58j","Australian Open Tennis Tournament",0.32679546,41,77,77,41,51,51,135,135
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0080.png","/m/0p58j","Australian Open Tennis Tournament",0.45948005,37,113,113,37,25,25,139,139
"2016_RLA_R01_LKumkhum_THA_vs_PKvitova_CZE_WS132_clip.0001.png","/m/0p58j","Australian Open Tennis Tournament",0.43908805,37,115,115,37,50,50,161,161
"2016_RLA_R01_LKumkhum_THA_vs_PKvitova_CZE_WS132_clip.0002.png","/m/0p58j","Australian Open Tennis Tournament",0.34089142,37,129,129,37,129,129,154,154
"2016_RLA_R01_LKumkhum_THA_vs_PKvitova_CZE_WS132_clip.0002.png","/m/011_65","Emirates",0.20107083,152,278,278,152,34,34,84,84
"2016_RLA_R01_LKumkhum_THA_vs_PKvitova_CZE_WS132_clip.0003.png","/m/0db0h9","Jacobs Creek",0.48513788,161,550,550,161,10,10,89,89
"2016_RLA_R01_LKumkhum_THA_vs_PKvitova_CZE_WS132_clip.0003.png","/m/0p58j","Australian Open Tennis Tournament",0.38156497,41,129,129,41,44,44,154,154
"2016_RLA_R01_LKumkhum_THA_vs_PKvitova_CZE_WS132_clip.0003.png",NA,"Emirates",0.2457428,701,778,778,701,30,30,80,80
"2016_RLA_R01_LKumkhum_THA_vs_PKvitova_CZE_WS132_clip.0004.png","/m/06dqvy","Jacobs Creek",0.53402227,10,727,727,10,15,15,99,99
"2016_RLA_R01_LKumkhum_THA_vs_PKvitova_CZE_WS132_clip.0004.png","/m/0p58j","Australian Open Tennis Tournament",0.31249827,24,131,131,24,44,44,163,163
"2016_RLA_R01_LKumkhum_THA_vs_PKvitova_CZE_WS132_clip.0004.png","/m/0120tv","IBM",0.24262744,525,583,583,525,224,224,271,271
"2016_RLA_R01_LKumkhum_THA_vs_PKvitova_CZE_WS132_clip.0005.png","/m/06dqvy","Jacobs Creek",0.48094437,132,768,768,132,13,13,100,100
"2016_RLA_R01_LKumkhum_THA_vs_PKvitova_CZE_WS132_clip.0005.png","/m/0p58j","Australian Open Tennis Tournament",0.26199362,37,109,109,37,129,129,143,143
"2016_RLA_R01_LKumkhum_THA_vs_PKvitova_CZE_WS132_clip.0005.png",NA,"IBM",0.26032484,562,613,613,562,224,224,271,271
"2016_RLA_R01_LKumkhum_THA_vs_PKvitova_CZE_WS132_clip.0006.png","/m/06dqvy","Jacobs Creek",0.53112125,130,753,753,130,9,9,100,100
"2016_RLA_R01_LKumkhum_THA_vs_PKvitova_CZE_WS132_clip.0006.png","/m/0p58j","Australian Open Tennis Tournament",0.293414,37,96,96,37,105,105,143,143
"2016_RLA_R01_LKumkhum_THA_vs_PKvitova_CZE_WS132_clip.0006.png","/m/0120tv","IBM",0.22556762,508,589,589,508,224,224,265,265
"2016_RLA_R01_LKumkhum_THA_vs_PKvitova_CZE_WS132_clip.0007.png","/g/11bbrmhp7y","ANZ",0.23493399,560,596,596,560,25,25,40,40
"2016_RLA_R01_LKumkhum_THA_vs_PKvitova_CZE_WS132_clip.0007.png","/g/11b7ch06x1","Kia",0.20240793,340,373,373,340,28,28,42,42
"2016_RLA_R01_LKumkhum_THA_vs_PKvitova_CZE_WS132_clip.0007.png","/m/0ctw_b","ANZ",0.14663972,650,677,677,650,26,26,40,40
"2016_RLA_R01_LKumkhum_THA_vs_PKvitova_CZE_WS132_clip.0008.png",NA,"Kia Carland",0.18199407,490,515,515,490,24,24,42,42
"2016_RLA_R01_LKumkhum_THA_vs_PKvitova_CZE_WS132_clip.0008.png","/m/03s14w","ANZ",0.15854993,643,678,678,643,26,26,40,40
